0,-3,0.35197,0.31806,0.22432,0.098507,0.0065857,0.00054684,1.0221e-05
0,-2.9,0.32852,0.31802,0.23565,0.10929,0.0078196,0.00068315,1.3584e-05
0,-2.8,0.30573,0.31675,0.24659,0.12081,0.0092484,0.00085012,1.7981e-05
0,-2.7,0.28366,0.31427,0.25704,0.13305,0.010895,0.0010538,2.3709e-05
0,-2.6,0.26239,0.31061,0.2669,0.14599,0.012785,0.0013011,3.114e-05
0,-2.5,0.24196,0.30579,0.27606,0.1596,0.014945,0.0016003,4.0741e-05
0,-2.4,0.22243,0.2999,0.28443,0.17383,0.0174,0.0019607,5.3094e-05
0,-2.3,0.20384,0.29297,0.29192,0.18863,0.020181,0.0023928,6.8923e-05
0,-2.2,0.1862,0.2851,0.29844,0.20395,0.023314,0.0029089,8.9125e-05
0,-2.1,0.16954,0.27637,0.30393,0.21969,0.026828,0.0035226,0.0001148
0,-2,0.15386,0.26688,0.30833,0.23578,0.030751,0.0042492,0.0001473
0,-1.9,0.13918,0.25671,0.31158,0.25213,0.035111,0.0051059,0.00018827
0,-1.8,0.12548,0.24597,0.31364,0.26862,0.039933,0.0061116,0.00023971
0,-1.7,0.11276,0.23477,0.3145,0.28514,0.04524,0.0072871,0.00030402
0,-1.6,0.10098,0.22322,0.31414,0.30158,0.051053,0.0086553,0.00038411
0,-1.5,0.090123,0.21141,0.31256,0.3178,0.057388,0.010241,0.00048342
0,-1.4,0.080159,0.19945,0.30979,0.33367,0.064258,0.01207,0.00060609
0,-1.3,0.071052,0.18744,0.30585,0.34905,0.071671,0.014171,0.00075697
0,-1.2,0.062761,0.17547,0.3008,0.36382,0.079628,0.016574,0.00094179
0,-1.1,0.055244,0.16363,0.29469,0.37784,0.088125,0.019309,0.0011673
0,-1,0.048457,0.152,0.28758,0.39097,0.097149,0.022411,0.0014412
0,-0.9,0.042354,0.14064,0.27956,0.40308,0.10668,0.02591,0.0017728
0,-0.8,0.036888,0.12963,0.27071,0.41407,0.11669,0.029841,0.0021723
0,-0.7,0.032013,0.11902,0.26112,0.42381,0.12715,0.034236,0.0026517
0,-0.6,0.027683,0.10886,0.2509,0.4322,0.138,0.039129,0.0032248
0,-0.5,0.023852,0.099173,0.24014,0.43917,0.14921,0.04455,0.003907
0,-0.4,0.020477,0.089999,0.22896,0.44463,0.16069,0.050529,0.0047158
0,-0.3,0.017515,0.081357,0.21745,0.44853,0.17239,0.057091,0.0056707
0,-0.2,0.014928,0.07326,0.20572,0.45082,0.18422,0.064259,0.0067935
0,-0.1,0.012676,0.065712,0.19387,0.45149,0.1961,0.072051,0.0081084
0,0,0.010724,0.058713,0.18199,0.45052,0.20793,0.080481,0.0096419
0,0.1,0.0090394,0.052255,0.17018,0.44792,0.21963,0.089555,0.011423
0,0.2,0.0075912,0.046326,0.15852,0.44372,0.23109,0.099273,0.013483
0,0.3,0.0063513,0.040911,0.14708,0.43797,0.2422,0.10963,0.015857
0,0.4,0.0052942,0.035988,0.13594,0.43073,0.25286,0.1206,0.01858
0,0.5,0.0043965,0.031534,0.12516,0.42208,0.26297,0.13217,0.021692
0,0.6,0.0036374,0.027523,0.11478,0.4121,0.27242,0.1443,0.025233
0,0.7,0.002998,0.02393,0.10486,0.40089,0.28113,0.15695,0.029245
0,0.8,0.0024617,0.020724,0.095417,0.38858,0.28898,0.17006,0.033775
0,0.9,0.0020137,0.017878,0.086491,0.37527,0.29591,0.18357,0.038866
0,1,0.0016411,0.015362,0.078095,0.36111,0.30183,0.1974,0.044565
0,1.1,0.0013323,0.013149,0.07024,0.34621,0.30668,0.21147,0.05092
0,1.2,0.0010775,0.011211,0.062929,0.33072,0.3104,0.22569,0.057975
0,1.3,0.0008681,0.0095207,0.05616,0.31478,0.31295,0.23995,0.065777
0,1.4,0.00069674,0.008054,0.049924,0.29851,0.3143,0.25415,0.074369
0,1.5,0.00055706,0.0067866,0.044207,0.28205,0.31443,0.26818,0.083793
0,1.6,0.00044368,0.0056962,0.038993,0.26552,0.31335,0.28191,0.094087
0,1.7,0.00035202,0.0047623,0.034259,0.24905,0.31106,0.29524,0.10528
0,1.8,0.00027822,0.003966,0.029983,0.23274,0.30759,0.30802,0.11742
0,1.9,0.00021905,0.0032898,0.026139,0.21671,0.30299,0.32015,0.13051
0,2,0.0001718,0.0027183,0.022698,0.20104,0.29729,0.33151,0.14457
0,2.1,0.00013422,0.0022372,0.019633,0.18582,0.29058,0.34197,0.15963
0,2.2,0.00010445,0.001834,0.016916,0.17112,0.28292,0.35144,0.17567
0,2.3,8.0972e-05,0.0014976,0.014518,0.157,0.2744,0.35981,0.1927
0,2.4,6.2527e-05,0.0012181,0.012411,0.14352,0.2651,0.367,0.2107
0,2.5,4.8096e-05,0.00098691,0.010569,0.13071,0.25512,0.37292,0.22965
0,2.6,3.6852e-05,0.00079643,0.0089646,0.1186,0.24457,0.37751,0.24952
0,2.7,2.8127e-05,0.00064018,0.0075741,0.10722,0.23355,0.38072,0.27027
0,2.8,2.1383e-05,0.00051256,0.0063743,0.096566,0.22216,0.38252,0.29185
0,2.9,1.6193e-05,0.00040877,0.0053435,0.086651,0.21051,0.38288,0.31419
0,3,1.2215e-05,0.00032471,0.0044619,0.077466,0.19869,0.3818,0.33724
